Image Number,Category,Annotator,Expertise Level,Host,Version,NGT,NO,GT Label,Pred Label,Pred Area
N16,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,14.0,8.0,10.0,711.1002000000001
N16,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,14.0,9.0,2.0,294.23059
N16,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,14.0,10.0,6.0,436.4506300000001
N16,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,14.0,11.0,5.0,608.7636060000001
N16,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,14.0,12.0,1.0,432.94665800000007
N16,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,14.0,13.0,3.0,763.1444900000001
N16,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,14.0,14.0,13.0,590.9345720000001
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,1.0,2.0,170.664048
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,2.0,9.0,903.509486
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,3.0,3.0,6.595712000000001
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,4.0,5.0,549.4537270000001
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,5.0,12.0,159.32766800000002
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,7.0,4.0,1155.7439410000002
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,8.0,8.0,671.93816
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,9.0,10.0,193.90362700000003
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,10.0,6.0,420.37358200000006
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,11.0,1.0,610.721708
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,12.0,13.0,122.02067200000002
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,13.0,11.0,808.9022420000001
N16,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,14.0,13.0,14.0,7.0,602.9923580000001
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,1.0,1.0,361.939696
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,2.0,2.0,257.64500000000004
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,3.0,3.0,963.798416
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,4.0,4.0,159.32766800000002
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,5.0,5.0,333.59874600000006
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,6.0,6.0,370.545039
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,7.0,7.0,419.96135
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,8.0,8.0,225.74854900000005
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,9.0,9.0,269.548199
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,10.0,10.0,132.06882700000003
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,11.0,11.0,813.5913810000001
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,12.0,12.0,189.935894
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,13.0,13.0,243.989815
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,14.0,14.0,489.31938400000007
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,17.0,17.0,359.46630400000004
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,18.0,18.0,231.8805
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,19.0,19.0,205.70376800000005
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,20.0,20.0,428.97892500000006
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,22.0,22.0,326.07551200000006
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,23.0,23.0,1011.668857
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,24.0,24.0,461.133021
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,26.0,26.0,193.130692
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,27.0,27.0,430.318679
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,28.0,28.0,293.921416
N17,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,29.0,29.0,29.0,343.90454600000004
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,1.0,18.0,307.679659
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,2.0,13.0,446.807959
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,3.0,15.0,875.0654780000001
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,4.0,12.0,108.2109
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,5.0,5.0,376.00711300000006
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,6.0,22.0,457.42293300000006
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,7.0,17.0,505.19031600000005
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,8.0,9.0,76.98432600000001
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,9.0,20.0,244.55663400000003
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,10.0,2.0,213.793821
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,11.0,6.0,828.8439650000001
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,12.0,14.0,285.05842800000005
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,13.0,11.0,272.33076500000004
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,14.0,28.0,343.69843000000003
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,17.0,10.0,389.662298
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,18.0,1.0,277.89589700000005
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,19.0,23.0,343.23466900000005
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,20.0,21.0,417.024197
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,22.0,7.0,102.388123
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,23.0,19.0,1003.166572
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,24.0,24.0,489.68008700000007
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,26.0,25.0,195.088794
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,27.0,8.0,370.08127800000005
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,28.0,16.0,156.545102
N17,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,28.0,29.0,26.0,380.85083900000006
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,1.0,19.0,400.637975
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,2.0,16.0,549.2991400000001
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,3.0,18.0,1297.448691
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,4.0,9.0,168.91206200000002
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,5.0,20.0,413.77787000000006
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,6.0,24.0,502.6653950000001
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,7.0,17.0,1554.4238140000002
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,8.0,3.0,260.01533400000005
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,9.0,10.0,264.910589
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,10.0,11.0,331.53758600000003
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,11.0,23.0,950.091702
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,12.0,25.0,85.95037200000002
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,13.0,14.0,295.364228
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,14.0,22.0,392.908625
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,17.0,8.0,430.473266
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,18.0,4.0,252.18292600000004
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,19.0,7.0,320.66496700000005
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,20.0,2.0,298.86820000000006
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,22.0,6.0,202.50897000000003
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,23.0,15.0,1077.419861
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,24.0,13.0,518.124095
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,26.0,12.0,126.70981100000002
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,27.0,5.0,363.897798
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,28.0,21.0,527.347786
N17,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,29.0,25.0,29.0,1.0,368.174705
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,1.0,1.0,607.9391420000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,2.0,2.0,862.7500470000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,3.0,3.0,959.212335
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,4.0,4.0,729.4960530000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,5.0,5.0,493.853936
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,6.0,6.0,88.57835100000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,7.0,7.0,540.0239200000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,8.0,8.0,577.897735
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,9.0,9.0,152.73195600000005
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,10.0,10.0,751.962697
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,11.0,11.0,218.68907600000003
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,13.0,13.0,162.058705
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,14.0,14.0,674.0508490000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,15.0,15.0,232.601906
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,16.0,16.0,899.6448110000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,17.0,17.0,300.25948300000005
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,18.0,18.0,212.402538
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,20.0,20.0,533.015976
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,22.0,22.0,434.286412
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,23.0,23.0,208.743979
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,24.0,24.0,375.594881
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,25.0,25.0,112.900039
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,26.0,26.0,563.0573830000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,27.0,27.0,513.641072
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,28.0,28.0,569.5500370000001
N18,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,33.0,30.0,30.0,425.887185
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,1.0,32.0,750.0561240000001
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,2.0,18.0,757.0125390000001
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,3.0,10.0,795.813876
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,4.0,5.0,528.790598
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,5.0,14.0,457.2168170000001
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,6.0,24.0,119.856454
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,7.0,21.0,387.395022
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,8.0,8.0,577.7946770000001
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,9.0,19.0,477.10701100000006
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,10.0,27.0,847.342876
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,11.0,23.0,243.06229300000004
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,13.0,30.0,401.823142
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,14.0,25.0,820.5993250000001
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,15.0,31.0,222.656809
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,16.0,26.0,1057.37508
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,17.0,15.0,434.18335400000007
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,18.0,16.0,229.922398
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,20.0,17.0,1218.918495
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,22.0,4.0,440.41836300000006
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,23.0,20.0,278.10201300000006
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,24.0,28.0,264.549886
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,25.0,11.0,98.781093
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,26.0,9.0,674.6176680000001
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,27.0,12.0,550.793481
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,28.0,6.0,516.681283
N18,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,32.0,30.0,3.0,493.699349
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,1.0,2.0,629.993554
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,2.0,7.0,743.6665280000001
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,3.0,21.0,845.0756000000001
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,4.0,13.0,572.538719
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,5.0,15.0,434.750173
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,6.0,8.0,437.841913
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,7.0,14.0,445.72585
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,8.0,1.0,592.377384
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,9.0,12.0,166.59325700000002
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,10.0,23.0,743.0481800000001
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,11.0,20.0,273.77357700000005
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,13.0,24.0,273.1037
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,14.0,11.0,729.702169
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,15.0,26.0,290.72661800000003
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,16.0,4.0,1063.300915
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,17.0,6.0,327.879027
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,18.0,22.0,227.088303
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,20.0,16.0,1226.081026
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,22.0,17.0,440.366834
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,23.0,19.0,301.54770800000006
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,24.0,25.0,398.57681500000007
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,25.0,3.0,230.489217
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,26.0,18.0,357.76584700000006
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,27.0,5.0,758.8675830000001
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,28.0,9.0,659.622729
N18,SAM corrected,Annotator1,Ground truth,paperino epfl server,QuPath v4,33.0,26.0,30.0,10.0,711.9246640000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,1.0,1.0,192.20317000000003
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,2.0,2.0,59.77364000000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,4.0,4.0,542.0850800000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,5.0,5.0,204.157898
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,13.0,13.0,247.33920000000003
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,15.0,15.0,841.2109250000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,16.0,16.0,349.62426500000004
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,17.0,17.0,734.4943660000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,18.0,18.0,277.998955
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,21.0,21.0,286.14053700000005
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,23.0,23.0,452.7337940000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,24.0,24.0,372.142438
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,25.0,25.0,389.5592400000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,26.0,26.0,630.3542570000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,30.0,30.0,891.6062870000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,31.0,31.0,153.60794900000002
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,32.0,32.0,389.40465300000005
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,35.0,35.0,191.739409
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,36.0,36.0,337.721066
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,37.0,37.0,519.6184360000001
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,38.0,38.0,363.176392
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,39.0,39.0,302.320643
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,42.0,42.0,238.785386
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,43.0,43.0,101.306014
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,45.0,45.0,621.748914
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,46.0,46.0,292.787778
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,47.0,47.0,281.039166
N19,Manual,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,49.0,48.0,48.0,172.003802
N19,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,28.0,1.0,14.0,339.885284
N19,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,28.0,2.0,8.0,546.928806
N19,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,28.0,4.0,23.0,658.3860330000001
N19,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,28.0,5.0,28.0,244.350518
N19,SAM,Annotator1,Ground truth,paperino epfl server,QuPath v4,49.0,28.0,13.0,26.0,342.97702400000003
